upc,brand_descr,actual_manuf,1/1/2011,1/8/2011,1/15/2011,1/22/2011,1/29/2011,2/5/2011,2/12/2011,2/19/2011,2/26/2011,3/5/2011,3/12/2011,3/19/2011,3/26/2011,4/2/2011,4/9/2011,4/16/2011,4/23/2011,4/30/2011,5/7/2011,5/14/2011,5/21/2011,5/28/2011,6/4/2011,6/11/2011,6/18/2011,6/25/2011,7/2/2011,7/9/2011,7/16/2011,7/23/2011,7/30/2011,8/6/2011,8/13/2011,8/20/2011,8/27/2011,9/3/2011,9/10/2011,9/17/2011,9/24/2011,10/1/2011,10/8/2011,10/15/2011,10/22/2011,10/29/2011,11/5/2011,11/12/2011,11/19/2011,11/26/2011,12/3/2011,12/10/2011,12/17/2011,12/24/2011,12/31/2011,1/7/2012,1/14/2012,1/21/2012,1/28/2012,2/4/2012,2/11/2012,2/18/2012,2/25/2012,3/3/2012,3/10/2012,3/17/2012,3/24/2012,3/31/2012,4/7/2012,4/14/2012,4/21/2012,4/28/2012,5/5/2012,5/12/2012,5/19/2012,5/26/2012,6/2/2012,6/9/2012,6/16/2012,6/23/2012,6/30/2012,7/7/2012,7/14/2012,7/21/2012,7/28/2012,8/4/2012,8/11/2012,8/18/2012,8/25/2012,9/1/2012,9/8/2012,9/15/2012,9/22/2012,9/29/2012,10/6/2012,10/13/2012,10/20/2012,10/27/2012,11/3/2012,11/10/2012,11/17/2012,11/24/2012,12/1/2012,12/8/2012,12/15/2012,12/22/2012,12/29/2012,1/5/2013,1/12/2013,1/19/2013,1/26/2013,2/2/2013,2/9/2013,2/16/2013,2/23/2013,3/2/2013,3/9/2013,3/16/2013,3/23/2013,3/30/2013,4/6/2013,4/13/2013,4/20/2013,4/27/2013,5/4/2013,5/11/2013,5/18/2013,5/25/2013,6/1/2013,6/8/2013,6/15/2013,6/22/2013,6/29/2013,7/6/2013,7/13/2013,7/20/2013,7/27/2013,8/3/2013,8/10/2013,8/17/2013,8/24/2013,8/31/2013,9/7/2013,9/14/2013,9/21/2013,9/28/2013,10/5/2013,10/12/2013,10/19/2013,10/26/2013,11/2/2013,11/9/2013,11/16/2013,11/23/2013,11/30/2013,12/7/2013,12/14/2013,12/21/2013,12/28/2013
3800078727,KEL SPECIAL K PROTEIN,KEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,1,4,5,0,1,0,0,5,12,1,1,2,0,0,0,0,0,0,0,0,0,0,0
3800086230,KEL FROOT LOOPS MARSHMALLOW,KEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,19,11,16,7,8,4,10,7,3,9,5,10,7,5,10,25,20,5,4,5,5,1,1,4,9,5,4,4,8,14,3,4,3,6,5,5,5,9,2,4,3,5,10,4,1,5,4,7,3
3800086230,KEL MRSH FROOT LOOPS,KEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,19,11,16,7,8,4,10,7,3,9,5,10,7,5,10,25,20,5,4,5,5,1,1,4,9,5,4,4,8,14,3,4,3,6,5,5,5,9,2,4,3,5,10,4,1,5,4,7,3
3800086350,KEL APPLE JACKS,KEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,66,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,69,30,4,0,0,0,0,0,0,0,123,34,0,0,0,0,0,0,0,2,9,10,68,38,8,5,13,15,12,22,13,17,1,19,7,11,23,4,8,3,6,10,5,39,29,57,22,39,62,10,21,12,45,104,13,2,8,7,5,1,7,11,5,14,6,10,3,1,4,3,5,4,4,4,1,3,3,6,38,15,38,10,43,19,4,12,10,8,11,12,5,3,12,2,4,4,7,2,8,1,5,6,7,3,5,5,0,0
3800087010,KEL RAISIN BRAN CRUNCH,KEL,42,9,56,9,14,10,38,9,9,5,23,7,6,11,33,15,4,23,14,3,11,31,11,4,7,5,3,3,5,12,6,10,8,2,5,7,8,19,12,8,7,7,8,2,0,9,11,7,7,6,7,1,6,5,28,2,4,10,8,11,6,3,3,8,2,1,7,40,19,9,12,16,40,23,9,9,13,2,11,8,6,7,28,10,10,10,5,5,3,4,9,6,8,8,1,1,2,9,10,6,10,9,8,1,2,3,10,7,21,7,12,11,8,15,8,8,7,4,10,11,13,15,7,10,7,13,26,16,12,11,5,5,13,5,5,5,8,4,3,7,14,9,8,4,6,6,7,4,5,8,10,6,7,5,7,10,2
3800090740,KEL FROOT LOOPS,KEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,5,28,5,0,7,10,6,0,0,0,0,0,1,7,11,0,0,0,0,0,0,0,0,0,0,0
3800090754,KEL FROSTED MINI-WHEATS,KEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,3,8,3,0,3,9,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
3800090840,KEL RAISIN BRAN,KEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,1,2,0,4,3,0,2,4,3,0,0,3,0,0,0,2,3,1
3800091556,KEL SPECIAL K MULTI GRAIN,KEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,1,1,1,3,1,0,2,5,3,9,3,1,6,1,0,1,1,0,0,3,0,1,0,0
3800092668,KEL KRAVE,KEL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,4,0,2,1,2,0,1,1,3,2,4,3,2,0,2,4,0,0
4165345678,UNCLE SAM NATURAL LAXATIVE,other,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,2,0,2,0,2,0,0,2,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,2,0,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4165345678,UNCLE SAM TSTD WL-WT FLK&FLXSD,other,0,2,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,2,0,2,0,2,0,0,2,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,2,0,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240000075,M-O-M BLUEBERRY MUFFIN TOPS,other,7,9,8,5,2,3,9,7,3,9,12,8,7,7,7,13,0,1,9,4,6,4,8,4,5,7,1,6,7,8,1,3,8,3,7,5,8,7,7,5,9,8,2,4,5,5,2,8,3,14,6,4,3,2,9,6,3,7,7,5,2,6,7,9,6,5,8,3,10,4,1,8,5,7,1,9,4,7,5,8,8,7,5,2,6,6,3,3,3,8,6,1,4,6,1,2,1,6,2,7,3,7,8,3,2,5,2,9,3,3,10,6,8,5,9,6,4,2,6,11,4,3,4,6,4,5,2,11,14,2,3,9,10,7,3,4,5,13,4,3,10,7,3,4,7,4,5,4,8,9,4,8,11,6,9,6,8
4240002288,M-O-M HONEY & OAT BLENDERS,other,5,7,9,3,5,6,5,3,3,0,2,4,6,6,2,4,5,3,4,3,5,7,7,5,8,7,7,6,7,5,8,8,1,9,7,5,8,9,7,6,15,13,12,5,6,9,6,5,7,11,7,7,2,11,5,12,4,9,6,10,6,5,2,7,2,3,3,4,5,4,6,5,5,7,5,4,1,5,5,7,4,6,3,4,3,5,3,3,5,3,5,9,6,5,8,3,2,4,5,3,1,3,3,8,2,7,8,4,6,3,9,2,5,9,7,8,4,9,2,5,3,4,8,9,2,10,4,7,8,7,7,13,7,7,8,3,5,6,3,10,11,7,8,45,65,80,13,19,24,27,0,5,8,19,9,7,5
4240002288,MALT-O-MEAL OAT BLENDERS,other,5,7,9,3,5,6,5,3,3,0,2,4,6,6,2,4,5,3,4,3,5,7,7,5,8,7,7,6,7,5,8,8,1,9,7,5,8,9,7,6,15,13,12,5,6,9,6,5,7,11,7,7,2,11,5,12,4,9,6,10,6,5,2,7,2,3,3,4,5,4,6,5,5,7,5,4,1,5,5,7,4,6,3,4,3,5,3,3,5,3,5,9,6,5,8,3,2,4,5,3,1,3,3,8,2,7,8,4,6,3,9,2,5,9,7,8,4,9,2,5,3,4,8,9,2,10,4,7,8,7,7,13,7,7,8,3,5,6,3,10,11,7,8,45,65,80,13,19,24,27,0,5,8,19,9,7,5
4240002554,M-O-M FROSTED MINI SPOONERS,other,24,27,14,25,43,26,25,18,37,77,125,100,23,68,116,112,23,25,47,26,31,33,19,26,22,28,29,40,83,28,32,31,38,50,12,16,35,47,59,42,49,36,28,22,20,29,43,27,16,16,25,5,8,11,43,35,35,24,34,22,19,56,117,58,28,13,32,26,19,12,27,33,10,24,14,47,25,34,20,13,24,10,12,46,109,74,24,20,20,44,31,41,26,19,11,81,40,22,30,36,18,23,14,12,8,11,18,20,13,9,18,28,16,11,17,13,11,9,11,13,8,7,6,8,24,8,7,15,8,4,9,6,11,16,19,11,7,11,6,6,6,10,7,15,7,7,7,15,6,7,9,13,6,7,7,11,9
4240006485,M-O-M CHOCLT MRSHMALLOW MATEYS,other,14,29,24,13,10,19,21,17,11,8,15,12,18,4,16,14,6,5,12,19,11,14,5,20,17,10,12,13,13,14,11,13,17,14,15,15,12,9,11,16,15,11,6,5,14,14,17,4,13,20,22,12,9,19,18,18,7,9,19,6,12,14,12,5,7,4,17,13,6,8,9,14,15,3,8,8,14,7,3,15,11,12,6,9,15,8,5,8,9,13,3,5,9,5,7,4,7,7,8,6,2,12,12,9,11,8,12,9,11,8,7,10,7,4,15,15,8,1,7,9,8,4,3,14,11,7,8,10,18,2,8,9,16,8,5,8,8,12,9,3,7,9,8,7,5,13,7,7,4,11,12,3,5,9,5,7,9
4240009755,M-O-M FROSTED FLAKES,other,10,19,20,29,44,23,35,19,21,58,145,90,24,60,113,117,22,16,23,29,27,18,13,11,22,43,19,32,65,38,49,50,13,48,22,15,29,68,49,39,46,50,24,30,31,31,36,20,16,26,30,18,11,23,20,15,14,21,69,40,30,73,171,71,13,39,45,48,50,15,18,28,11,15,15,118,73,36,21,19,22,16,11,73,174,101,28,22,31,91,45,48,29,14,24,45,27,48,49,38,31,23,31,19,10,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009757,M-O-M GOLDEN PUFFS,other,27,41,25,38,58,45,32,25,38,99,126,82,37,68,161,71,46,39,48,43,45,33,38,54,36,57,32,40,143,69,49,71,53,53,26,37,48,60,70,54,74,51,26,43,47,48,61,30,29,41,38,22,16,28,85,47,53,35,64,50,36,65,180,99,31,45,60,59,40,18,45,56,47,49,28,122,72,57,19,40,31,32,26,74,145,75,30,36,39,89,49,53,44,41,18,99,51,45,51,39,25,28,12,23,14,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009758,M-O-M HONEY NUT SCOOTERS,other,10,15,11,14,9,9,7,22,30,51,102,84,25,41,101,59,23,37,23,22,30,23,14,16,14,23,30,30,59,38,8,16,16,13,12,10,29,28,31,38,32,31,35,37,25,42,33,32,15,16,22,13,7,17,19,11,16,12,12,6,7,13,25,20,17,9,15,5,7,9,14,28,24,19,23,43,22,21,9,11,18,26,15,39,41,35,21,17,24,18,11,3,14,10,6,32,9,24,26,12,25,10,15,6,6,10,7,6,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009759,M-O-M COCOA DYNO-BITES,other,17,12,17,7,14,13,21,18,33,72,148,124,33,36,65,101,30,35,31,50,37,38,14,32,18,50,49,55,110,39,27,67,55,53,16,13,35,73,52,43,48,44,32,30,39,62,51,30,18,23,18,11,13,36,60,31,43,45,38,21,11,14,58,49,35,16,23,24,19,14,40,68,41,39,24,26,28,42,24,16,25,29,38,46,79,40,17,11,29,26,16,19,48,34,13,14,10,24,23,16,21,20,24,15,11,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009760,M-O-M FRUITY DYNO-BITES,other,12,17,19,13,8,15,24,31,31,80,187,116,35,43,137,103,26,38,45,54,42,30,14,33,23,52,52,49,131,49,28,62,16,14,17,18,42,55,25,39,41,52,44,33,32,72,56,31,19,36,25,11,11,27,63,49,34,45,36,23,18,30,80,58,34,18,27,26,21,19,52,89,58,45,21,34,31,46,25,36,28,52,47,35,107,38,23,21,30,23,16,20,66,58,12,17,9,19,18,16,14,31,26,30,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009762,M-O-M COCO ROOS,other,20,17,16,11,17,9,13,18,28,43,121,91,25,24,109,78,25,20,25,37,20,28,13,23,13,44,23,31,97,44,37,29,13,11,15,13,23,36,27,28,33,37,28,23,29,46,67,34,11,34,27,10,10,16,47,31,25,26,25,14,10,7,55,48,29,18,14,15,14,11,30,58,24,38,13,12,18,37,11,18,20,17,23,41,67,25,11,13,12,23,8,13,34,36,15,10,9,21,13,12,16,15,20,13,3,6,11,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009764,M-O-M MARSHMALLOW MATEYS,other,23,29,26,16,20,21,32,11,14,22,26,13,32,42,104,108,45,37,10,19,35,24,31,55,45,19,21,19,40,16,49,36,35,35,17,10,70,44,40,28,62,25,12,18,19,104,88,70,33,29,33,20,18,24,92,61,42,50,41,18,13,25,69,51,40,11,24,26,13,13,37,63,24,34,9,22,23,49,19,17,26,18,33,52,61,41,16,13,13,28,9,20,38,27,9,10,7,18,26,9,5,15,26,14,13,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009765,M-O-M BERRY COLOSSAL CRN,other,26,34,28,25,17,27,27,16,10,17,21,18,16,46,130,77,27,27,14,23,28,22,26,34,40,20,20,32,39,18,11,12,47,53,18,16,42,41,31,34,42,29,20,15,13,94,88,57,18,32,80,46,18,30,35,18,14,26,75,57,49,82,193,71,20,44,65,64,54,18,23,29,24,30,31,199,76,57,25,44,34,25,27,105,148,84,52,49,50,41,23,22,26,32,30,51,49,79,44,30,27,33,30,28,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009770,M-O-M RAISIN BRAN,other,6,13,7,2,3,4,6,6,1,5,4,9,5,15,31,51,10,12,5,6,8,5,11,10,9,8,4,9,7,7,15,17,17,15,5,11,17,15,16,15,16,10,8,4,9,31,30,9,7,10,28,11,4,6,7,9,4,8,17,16,12,27,84,41,9,13,16,18,11,3,6,9,5,9,10,21,17,13,5,9,8,13,12,32,35,38,6,13,19,11,8,6,8,2,3,21,11,18,15,15,7,8,12,4,4,4,7,4,8,7,15,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009772,M-O-M CINNAMON TOASTERS,other,20,27,43,54,82,45,71,61,16,27,52,29,19,23,35,38,25,22,28,29,28,27,41,75,51,25,20,26,41,18,51,74,79,66,28,30,92,63,56,58,83,44,17,7,18,71,73,51,15,32,27,19,18,30,31,18,24,17,29,18,11,19,37,28,15,8,22,24,12,17,50,79,48,43,47,83,59,41,21,27,30,69,58,66,104,86,56,47,64,28,21,16,17,26,11,15,46,79,74,13,38,21,32,18,18,9,16,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240009888,M-O-M TOOTIE FRUITIES,other,33,46,35,54,78,48,47,49,70,105,232,122,63,87,142,132,46,37,55,66,47,43,27,35,26,79,60,53,179,75,43,32,35,54,26,30,51,118,41,73,62,60,53,41,59,105,80,38,28,47,42,29,31,40,43,31,23,42,44,33,24,24,60,44,22,20,34,27,21,32,51,75,44,38,42,150,78,77,25,35,51,66,54,31,86,65,46,43,66,108,53,59,47,33,22,55,39,60,76,39,44,40,29,40,27,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240010903,M-O-M STRWBRRY CRM MINI SPONRS,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,32,26,27,22,35,29,10,13,25,15,26,7,18,24,11,14,18,16,20,20,10,15,11,11,12,21,40,14,12,17,23,6,7,11,25,14,9,34,21,21,34,18,25,10,7,14,15,16,13,25,22,13,19,29,9,13,13,22,15,9,7,12,13,20,14,8,7,12,11,10,10,7,12,4,17,16,16,13,10,5,17,12,9,17,12,13,15,15,14,12,16,15,13,9,11,18,10,10,13
4240014299,M-O-M BLUEBERRY MINI SPOONERS,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,12,12,23,20,32,10,17,26,9,11,11,10,26,13,11,16,22,19,14,6,5,6,6,5,21,23,26,15,10,14,5,3,7,12,9,4,15,11,5,21,11,7,3,6,7,4,4,4,11,6,11,7,23,7,9,10,12,5,5,1,9,6,11,6,8,5,9,5,1,7,2,5,1,7,13,14,5,12,5,10,6,11,8,10,12,7,8,4,9,3,7,10,2,6,4,6,10,3
4240017545,CHOCOLATE SPOONERS WHL GRN FSW,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,5,1,1,1,2,1,0,0,2,1,0,3,26,17,3,5,5,7,3,1,23,53,54,1,0,6,7,1,1,2,0,1,2,5,0,3,1,5,6,2,4,2,3,0,0
4240017556,MULTIGRAIN SPNRS MLTGRN SHD WH,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,4,6,1,1,2,1,1,0,0,1,1,3,4,25,12,3,9,9,5,3,1,19,59,44,1,4,0,2,1,1,0,0,1,1,1,1,0,0,3,1,0,3,1,0,3,0
4240017557,MULTIGRAIN SPNRS MLTGRN SHD WH,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,6,8,1,1,0,0,3,1,2,2,3,1,5,30,17,2,8,12,7,3,3,29,59,32,0,0,2,9,2,3,0,0,1,1,2,1,1,0,5,4,5,1,0,3,0,1
4240018712,MALT-O-MEAL OAT BLENDERS,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,8,8,4,7,11,12,1,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,5,0,0
4240018713,MALT-O-MEAL OAT BLENDERS,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,11,13,8,2,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0
4240018715,M-O-M COCOA DYNO-BITES,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,14,26,22,21,20,32,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,6,0,0
4240018721,M-O-M FRUITY DYNO-BITES,other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,16,20,23,20,25,14,23,1,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0
